TractFIPS,variable,value,year
13121010001,MAMMOUSE_CrudePrev,82.7,2019
13121010002,MAMMOUSE_CrudePrev,83.3,2019
13121010114,MAMMOUSE_CrudePrev,82.6,2019
13121010211,MAMMOUSE_CrudePrev,80.9,2019
13121010303,MAMMOUSE_CrudePrev,86.6,2019
13121011800,MAMMOUSE_CrudePrev,85.0,2019
13121011900,MAMMOUSE_CrudePrev,84.1,2019
13121012000,MAMMOUSE_CrudePrev,83.8,2019
13121009802,MAMMOUSE_CrudePrev,82.9,2019
13121010002,MAMMOUSE_CrudePrev,83.3,2019
13121010114,MAMMOUSE_CrudePrev,81.4,2019
13121010211,MAMMOUSE_CrudePrev,81.7,2019
13089020100,MHLTH_CrudePrev,8.1,2019
13089020200,MHLTH_CrudePrev,8.8,2019
13089020300,MHLTH_CrudePrev,9.1,2019
13089020400,MHLTH_CrudePrev,8.8,2019
13089020500,MHLTH_CrudePrev,12.0,2019
13089020600,MHLTH_CrudePrev,13.6,2019
13089020700,MHLTH_CrudePrev,11.8,2019
13089020801,MHLTH_CrudePrev,10.7,2019
13089020802,MHLTH_CrudePrev,12.2,2019
13089020900,MHLTH_CrudePrev,11.1,2019
13089023700,MHLTH_CrudePrev,15.5,2019
13121000100,MHLTH_CrudePrev,8.3,2019
13121000200,MHLTH_CrudePrev,8.3,2019
13121000400,MHLTH_CrudePrev,8.4,2019
13121000500,MHLTH_CrudePrev,9.1,2019
13121000600,MHLTH_CrudePrev,12.8,2019
13121000700,MHLTH_CrudePrev,14.2,2019
13121001001,MHLTH_CrudePrev,9.2,2019
13121001002,MHLTH_CrudePrev,16.0,2019
13121001100,MHLTH_CrudePrev,8.7,2019
13121001201,MHLTH_CrudePrev,9.3,2019
13121001202,MHLTH_CrudePrev,8.0,2019
13121001300,MHLTH_CrudePrev,10.5,2019
13121001400,MHLTH_CrudePrev,9.6,2019
13121001500,MHLTH_CrudePrev,10.4,2019
13121001600,MHLTH_CrudePrev,9.7,2019
13121001700,MHLTH_CrudePrev,10.4,2019
13121001800,MHLTH_CrudePrev,12.1,2019
13121001900,MHLTH_CrudePrev,13.2,2019
13121002100,MHLTH_CrudePrev,14.9,2019
13121002300,MHLTH_CrudePrev,16.9,2019
13121002400,MHLTH_CrudePrev,14.6,2019
13121002500,MHLTH_CrudePrev,15.9,2019
13121002600,MHLTH_CrudePrev,18.4,2019
13121002800,MHLTH_CrudePrev,16.9,2019
13121002900,MHLTH_CrudePrev,10.7,2019
13121003000,MHLTH_CrudePrev,8.7,2019
13121003100,MHLTH_CrudePrev,12.0,2019
13121003200,MHLTH_CrudePrev,10.0,2019
13121003500,MHLTH_CrudePrev,16.6,2019
13121003600,MHLTH_CrudePrev,13.1,2019
13121003800,MHLTH_CrudePrev,16.7,2019
13121003900,MHLTH_CrudePrev,16.7,2019
13121004000,MHLTH_CrudePrev,14.3,2019
13121004100,MHLTH_CrudePrev,15.9,2019
13121004200,MHLTH_CrudePrev,15.6,2019
13121004300,MHLTH_CrudePrev,20.0,2019
13121004400,MHLTH_CrudePrev,19.0,2019
13121004800,MHLTH_CrudePrev,16.7,2019
13121004900,MHLTH_CrudePrev,10.7,2019
13121005000,MHLTH_CrudePrev,9.3,2019
13121005200,MHLTH_CrudePrev,10.2,2019
13121005300,MHLTH_CrudePrev,9.1,2019
13121005501,MHLTH_CrudePrev,16.0,2019
13121005502,MHLTH_CrudePrev,18.8,2019
13121005700,MHLTH_CrudePrev,17.1,2019
13121005800,MHLTH_CrudePrev,15.4,2019
13121006000,MHLTH_CrudePrev,15.9,2019
13121006100,MHLTH_CrudePrev,15.8,2019
13121006200,MHLTH_CrudePrev,16.5,2019
13121006300,MHLTH_CrudePrev,16.3,2019
13121006400,MHLTH_CrudePrev,15.6,2019
13121006500,MHLTH_CrudePrev,15.5,2019
13121006601,MHLTH_CrudePrev,15.1,2019
13121006602,MHLTH_CrudePrev,20.8,2019
13121006700,MHLTH_CrudePrev,15.6,2019
13121006801,MHLTH_CrudePrev,15.2,2019
13121006802,MHLTH_CrudePrev,25.0,2019
13121006900,MHLTH_CrudePrev,13.0,2019
13121007001,MHLTH_CrudePrev,17.9,2019
13121007002,MHLTH_CrudePrev,16.8,2019
13121007100,MHLTH_CrudePrev,15.9,2019
13121007200,MHLTH_CrudePrev,17.1,2019
13121007300,MHLTH_CrudePrev,19.1,2019
13121007400,MHLTH_CrudePrev,18.7,2019
13121007500,MHLTH_CrudePrev,16.4,2019
13121007602,MHLTH_CrudePrev,14.0,2019
13121007603,MHLTH_CrudePrev,20.5,2019
13121007604,MHLTH_CrudePrev,20.1,2019
13121007703,MHLTH_CrudePrev,13.4,2019
13121007704,MHLTH_CrudePrev,15.1,2019
13121007705,MHLTH_CrudePrev,14.8,2019
13121007706,MHLTH_CrudePrev,15.1,2019
13121007802,MHLTH_CrudePrev,13.3,2019
13121007805,MHLTH_CrudePrev,13.2,2019
13121007806,MHLTH_CrudePrev,13.9,2019
13121007807,MHLTH_CrudePrev,18.2,2019
13121007808,MHLTH_CrudePrev,20.8,2019
13121007900,MHLTH_CrudePrev,9.9,2019
13121008000,MHLTH_CrudePrev,13.5,2019
13121008101,MHLTH_CrudePrev,12.9,2019
13121008102,MHLTH_CrudePrev,16.3,2019
13121008201,MHLTH_CrudePrev,12.6,2019
13121008202,MHLTH_CrudePrev,15.3,2019
13121008301,MHLTH_CrudePrev,15.4,2019
13121008302,MHLTH_CrudePrev,13.3,2019
13121008400,MHLTH_CrudePrev,16.5,2019
13121008500,MHLTH_CrudePrev,16.3,2019
13121008601,MHLTH_CrudePrev,17.5,2019
13121008602,MHLTH_CrudePrev,13.7,2019
13121008700,MHLTH_CrudePrev,14.6,2019
13121008800,MHLTH_CrudePrev,9.6,2019
13121008902,MHLTH_CrudePrev,10.0,2019
13121008903,MHLTH_CrudePrev,12.0,2019
13121008904,MHLTH_CrudePrev,8.3,2019
13121009000,MHLTH_CrudePrev,8.4,2019
13121009101,MHLTH_CrudePrev,9.1,2019
13121009102,MHLTH_CrudePrev,10.0,2019
13121009200,MHLTH_CrudePrev,10.8,2019
13121009300,MHLTH_CrudePrev,9.0,2019
13121009402,MHLTH_CrudePrev,9.6,2019
13121009403,MHLTH_CrudePrev,11.0,2019
13121009404,MHLTH_CrudePrev,8.6,2019
13121009501,MHLTH_CrudePrev,6.9,2019
13121009502,MHLTH_CrudePrev,8.2,2019
13121009601,MHLTH_CrudePrev,9.0,2019
13121009602,MHLTH_CrudePrev,7.8,2019
13121009603,MHLTH_CrudePrev,8.5,2019
13121009700,MHLTH_CrudePrev,7.6,2019
13121009801,MHLTH_CrudePrev,7.4,2019
13121009802,MHLTH_CrudePrev,7.2,2019
13121009900,MHLTH_CrudePrev,7.7,2019
13121010001,MHLTH_CrudePrev,8.3,2019
13121010002,MHLTH_CrudePrev,7.3,2019
13121010114,MHLTH_CrudePrev,11.5,2019
13121010211,MHLTH_CrudePrev,8.7,2019
13121010303,MHLTH_CrudePrev,10.0,2019
13121011800,MHLTH_CrudePrev,16.4,2019
13121011900,MHLTH_CrudePrev,15.0,2019
13121012000,MHLTH_CrudePrev,17.4,2019
13121009802,MHLTH_CrudePrev,7.1,2019
13121010002,MHLTH_CrudePrev,7.3,2019
13121010114,MHLTH_CrudePrev,10.9,2019
13121010211,MHLTH_CrudePrev,8.3,2019
13089020100,OBESITY_CrudePrev,21.5,2019
13089020200,OBESITY_CrudePrev,20.8,2019
13089020300,OBESITY_CrudePrev,22.4,2019
13089020400,OBESITY_CrudePrev,21.0,2019
13089020500,OBESITY_CrudePrev,30.0,2019
13089020600,OBESITY_CrudePrev,31.6,2019
13089020700,OBESITY_CrudePrev,29.1,2019
13089020801,OBESITY_CrudePrev,27.1,2019
13089020802,OBESITY_CrudePrev,31.8,2019
13089020900,OBESITY_CrudePrev,28.9,2019
13089023700,OBESITY_CrudePrev,33.2,2019
13121000100,OBESITY_CrudePrev,21.0,2019
13121000200,OBESITY_CrudePrev,21.4,2019
13121000400,OBESITY_CrudePrev,21.0,2019
13121000500,OBESITY_CrudePrev,20.7,2019
13121000600,OBESITY_CrudePrev,21.0,2019
13121000700,OBESITY_CrudePrev,32.5,2019
13121001001,OBESITY_CrudePrev,16.7,2019
13121001002,OBESITY_CrudePrev,17.0,2019
13121001100,OBESITY_CrudePrev,21.5,2019
13121001201,OBESITY_CrudePrev,21.4,2019
13121001202,OBESITY_CrudePrev,19.8,2019
13121001300,OBESITY_CrudePrev,23.1,2019
13121001400,OBESITY_CrudePrev,21.1,2019
13121001500,OBESITY_CrudePrev,23.6,2019
13121001600,OBESITY_CrudePrev,21.5,2019
13121001700,OBESITY_CrudePrev,27.1,2019
13121001800,OBESITY_CrudePrev,30.3,2019
13121001900,OBESITY_CrudePrev,24.7,2019
13121002100,OBESITY_CrudePrev,37.6,2019
13121002300,OBESITY_CrudePrev,43.9,2019
13121002400,OBESITY_CrudePrev,40.5,2019
13121002500,OBESITY_CrudePrev,38.6,2019
13121002600,OBESITY_CrudePrev,43.1,2019
13121002800,OBESITY_CrudePrev,26.2,2019
13121002900,OBESITY_CrudePrev,26.3,2019
13121003000,OBESITY_CrudePrev,20.7,2019
13121003100,OBESITY_CrudePrev,27.0,2019
13121003200,OBESITY_CrudePrev,22.1,2019
13121003500,OBESITY_CrudePrev,39.0,2019
13121003600,OBESITY_CrudePrev,33.9,2019
13121003800,OBESITY_CrudePrev,26.7,2019
13121003900,OBESITY_CrudePrev,41.9,2019
13121004000,OBESITY_CrudePrev,39.9,2019
13121004100,OBESITY_CrudePrev,40.3,2019
13121004200,OBESITY_CrudePrev,40.1,2019
13121004300,OBESITY_CrudePrev,30.2,2019
13121004400,OBESITY_CrudePrev,41.2,2019
13121004800,OBESITY_CrudePrev,39.5,2019
13121004900,OBESITY_CrudePrev,27.6,2019
13121005000,OBESITY_CrudePrev,22.9,2019
13121005200,OBESITY_CrudePrev,24.6,2019
13121005300,OBESITY_CrudePrev,23.9,2019
13121005501,OBESITY_CrudePrev,37.1,2019
13121005502,OBESITY_CrudePrev,41.8,2019
13121005700,OBESITY_CrudePrev,42.3,2019
13121005800,OBESITY_CrudePrev,37.4,2019
13121006000,OBESITY_CrudePrev,41.3,2019
13121006100,OBESITY_CrudePrev,42.2,2019
13121006200,OBESITY_CrudePrev,41.3,2019
13121006300,OBESITY_CrudePrev,40.7,2019
13121006400,OBESITY_CrudePrev,37.4,2019
13121006500,OBESITY_CrudePrev,38.6,2019
13121006601,OBESITY_CrudePrev,38.2,2019
13121006602,OBESITY_CrudePrev,47.3,2019
13121006700,OBESITY_CrudePrev,38.8,2019
13121006801,OBESITY_CrudePrev,38.4,2019
13121006802,OBESITY_CrudePrev,46.4,2019
13121006900,OBESITY_CrudePrev,30.7,2019
13121007001,OBESITY_CrudePrev,43.4,2019
13121007002,OBESITY_CrudePrev,39.5,2019
13121007100,OBESITY_CrudePrev,40.5,2019
13121007200,OBESITY_CrudePrev,42.9,2019
13121007300,OBESITY_CrudePrev,43.9,2019
13121007400,OBESITY_CrudePrev,43.8,2019
13121007500,OBESITY_CrudePrev,41.8,2019
13121007602,OBESITY_CrudePrev,40.3,2019
13121007603,OBESITY_CrudePrev,46.3,2019
13121007604,OBESITY_CrudePrev,44.8,2019
13121007703,OBESITY_CrudePrev,38.8,2019
13121007704,OBESITY_CrudePrev,38.6,2019
13121007705,OBESITY_CrudePrev,40.7,2019
13121007706,OBESITY_CrudePrev,37.9,2019
13121007802,OBESITY_CrudePrev,37.9,2019
13121007805,OBESITY_CrudePrev,38.6,2019
13121007806,OBESITY_CrudePrev,38.8,2019
13121007807,OBESITY_CrudePrev,42.2,2019
13121007808,OBESITY_CrudePrev,44.3,2019
13121007900,OBESITY_CrudePrev,32.8,2019
13121008000,OBESITY_CrudePrev,38.8,2019
13121008101,OBESITY_CrudePrev,39.2,2019
13121008102,OBESITY_CrudePrev,41.3,2019
13121008201,OBESITY_CrudePrev,37.3,2019
13121008202,OBESITY_CrudePrev,40.2,2019
13121008301,OBESITY_CrudePrev,41.4,2019
13121008302,OBESITY_CrudePrev,38.4,2019
13121008400,OBESITY_CrudePrev,40.7,2019
13121008500,OBESITY_CrudePrev,41.3,2019
13121008601,OBESITY_CrudePrev,42.4,2019
13121008602,OBESITY_CrudePrev,37.8,2019
13121008700,OBESITY_CrudePrev,37.1,2019
13121008800,OBESITY_CrudePrev,24.0,2019
13121008902,OBESITY_CrudePrev,21.6,2019
13121008903,OBESITY_CrudePrev,28.1,2019
13121008904,OBESITY_CrudePrev,20.6,2019
13121009000,OBESITY_CrudePrev,19.7,2019
13121009101,OBESITY_CrudePrev,21.0,2019
13121009102,OBESITY_CrudePrev,23.8,2019
13121009200,OBESITY_CrudePrev,24.6,2019
13121009300,OBESITY_CrudePrev,21.1,2019
13121009402,OBESITY_CrudePrev,22.2,2019
13121009403,OBESITY_CrudePrev,22.6,2019
13121009404,OBESITY_CrudePrev,20.0,2019
13121009501,OBESITY_CrudePrev,20.0,2019
13121009502,OBESITY_CrudePrev,21.6,2019
13121009601,OBESITY_CrudePrev,19.4,2019
13121009602,OBESITY_CrudePrev,19.6,2019
13121009603,OBESITY_CrudePrev,20.8,2019
13121009700,OBESITY_CrudePrev,21.4,2019
13121009801,OBESITY_CrudePrev,20.1,2019
13121009802,OBESITY_CrudePrev,19.8,2019
13121009900,OBESITY_CrudePrev,20.0,2019
13121010001,OBESITY_CrudePrev,20.8,2019
13121010002,OBESITY_CrudePrev,19.2,2019
13121010114,OBESITY_CrudePrev,25.4,2019
13121010211,OBESITY_CrudePrev,22.3,2019
13121010303,OBESITY_CrudePrev,34.6,2019
13121011800,OBESITY_CrudePrev,33.7,2019
13121011900,OBESITY_CrudePrev,31.7,2019
13121012000,OBESITY_CrudePrev,41.7,2019
13121009802,OBESITY_CrudePrev,21.0,2019
13121010002,OBESITY_CrudePrev,20.5,2019
13121010114,OBESITY_CrudePrev,24.5,2019
13121010211,OBESITY_CrudePrev,22.3,2019
13089020100,PHLTH_CrudePrev,6.7,2019
13089020200,PHLTH_CrudePrev,6.3,2019
13089020300,PHLTH_CrudePrev,6.7,2019
13089020400,PHLTH_CrudePrev,5.7,2019
13089020500,PHLTH_CrudePrev,10.0,2019
13089020600,PHLTH_CrudePrev,9.9,2019
13089020700,PHLTH_CrudePrev,9.3,2019
13089020801,PHLTH_CrudePrev,8.6,2019
13089020802,PHLTH_CrudePrev,10.7,2019
13089020900,PHLTH_CrudePrev,9.3,2019
13089023700,PHLTH_CrudePrev,10.0,2019
13121000100,PHLTH_CrudePrev,6.7,2019
13121000200,PHLTH_CrudePrev,6.5,2019
13121000400,PHLTH_CrudePrev,6.7,2019
13121000500,PHLTH_CrudePrev,5.9,2019
13121000600,PHLTH_CrudePrev,6.3,2019
13121000700,PHLTH_CrudePrev,10.3,2019
13121001001,PHLTH_CrudePrev,4.8,2019
13121001002,PHLTH_CrudePrev,5.6,2019
13121001100,PHLTH_CrudePrev,6.0,2019
13121001201,PHLTH_CrudePrev,6.1,2019
13121001202,PHLTH_CrudePrev,4.7,2019
13121001300,PHLTH_CrudePrev,6.8,2019
13121001400,PHLTH_CrudePrev,5.9,2019
13121001500,PHLTH_CrudePrev,7.2,2019
13121001600,PHLTH_CrudePrev,5.7,2019
13121001700,PHLTH_CrudePrev,7.0,2019
13121001800,PHLTH_CrudePrev,10.0,2019
13121001900,PHLTH_CrudePrev,7.6,2019
13121002100,PHLTH_CrudePrev,12.9,2019
13121002300,PHLTH_CrudePrev,18.6,2019
13121002400,PHLTH_CrudePrev,15.4,2019
13121002500,PHLTH_CrudePrev,13.8,2019
13121002600,PHLTH_CrudePrev,15.9,2019
13121002800,PHLTH_CrudePrev,8.4,2019
13121002900,PHLTH_CrudePrev,7.6,2019
13121003000,PHLTH_CrudePrev,5.6,2019
13121003100,PHLTH_CrudePrev,8.4,2019
13121003200,PHLTH_CrudePrev,5.8,2019
13121003500,PHLTH_CrudePrev,14.1,2019
13121003600,PHLTH_CrudePrev,10.6,2019
13121003800,PHLTH_CrudePrev,6.5,2019
13121003900,PHLTH_CrudePrev,16.5,2019
13121004000,PHLTH_CrudePrev,15.4,2019
13121004100,PHLTH_CrudePrev,15.6,2019
13121004200,PHLTH_CrudePrev,16.3,2019
13121004300,PHLTH_CrudePrev,9.0,2019
13121004400,PHLTH_CrudePrev,15.0,2019
13121004800,PHLTH_CrudePrev,15.4,2019
13121004900,PHLTH_CrudePrev,8.2,2019
13121005000,PHLTH_CrudePrev,6.7,2019
13121005200,PHLTH_CrudePrev,7.0,2019
13121005300,PHLTH_CrudePrev,6.1,2019
13121005501,PHLTH_CrudePrev,13.0,2019
13121005502,PHLTH_CrudePrev,15.9,2019
13121005700,PHLTH_CrudePrev,16.8,2019
13121005800,PHLTH_CrudePrev,14.3,2019
13121006000,PHLTH_CrudePrev,16.5,2019
13121006100,PHLTH_CrudePrev,17.2,2019
13121006200,PHLTH_CrudePrev,16.2,2019
13121006300,PHLTH_CrudePrev,16.0,2019
13121006400,PHLTH_CrudePrev,13.1,2019
13121006500,PHLTH_CrudePrev,15.3,2019
13121006601,PHLTH_CrudePrev,14.2,2019
13121006602,PHLTH_CrudePrev,20.6,2019
13121006700,PHLTH_CrudePrev,15.1,2019
13121006801,PHLTH_CrudePrev,12.9,2019
13121006802,PHLTH_CrudePrev,20.0,2019
13121006900,PHLTH_CrudePrev,10.3,2019
13121007001,PHLTH_CrudePrev,18.1,2019
13121007002,PHLTH_CrudePrev,14.9,2019
13121007100,PHLTH_CrudePrev,16.5,2019
13121007200,PHLTH_CrudePrev,17.0,2019
13121007300,PHLTH_CrudePrev,17.8,2019
13121007400,PHLTH_CrudePrev,19.9,2019
13121007500,PHLTH_CrudePrev,17.0,2019
13121007602,PHLTH_CrudePrev,14.9,2019
13121007603,PHLTH_CrudePrev,22.0,2019
13121007604,PHLTH_CrudePrev,18.0,2019
13121007703,PHLTH_CrudePrev,14.2,2019
13121007704,PHLTH_CrudePrev,13.6,2019
13121007705,PHLTH_CrudePrev,16.0,2019
13121007706,PHLTH_CrudePrev,13.0,2019
13121007802,PHLTH_CrudePrev,12.5,2019
13121007805,PHLTH_CrudePrev,15.6,2019
13121007806,PHLTH_CrudePrev,14.1,2019
13121007807,PHLTH_CrudePrev,18.3,2019
13121007808,PHLTH_CrudePrev,18.9,2019
13121007900,PHLTH_CrudePrev,11.0,2019
13121008000,PHLTH_CrudePrev,14.8,2019
13121008101,PHLTH_CrudePrev,15.7,2019
13121008102,PHLTH_CrudePrev,17.2,2019
13121008201,PHLTH_CrudePrev,14.0,2019
13121008202,PHLTH_CrudePrev,16.5,2019
13121008301,PHLTH_CrudePrev,16.4,2019
13121008302,PHLTH_CrudePrev,15.7,2019
13121008400,PHLTH_CrudePrev,16.3,2019
13121008500,PHLTH_CrudePrev,16.8,2019
13121008601,PHLTH_CrudePrev,17.1,2019
13121008602,PHLTH_CrudePrev,12.2,2019
13121008700,PHLTH_CrudePrev,13.1,2019
13121008800,PHLTH_CrudePrev,6.6,2019
13121008902,PHLTH_CrudePrev,5.7,2019
13121008903,PHLTH_CrudePrev,8.0,2019
13121008904,PHLTH_CrudePrev,5.9,2019
13121009000,PHLTH_CrudePrev,5.6,2019
13121009101,PHLTH_CrudePrev,5.9,2019
13121009102,PHLTH_CrudePrev,7.4,2019
13121009200,PHLTH_CrudePrev,7.5,2019
13121009300,PHLTH_CrudePrev,6.7,2019
13121009402,PHLTH_CrudePrev,5.2,2019
13121009403,PHLTH_CrudePrev,7.3,2019
13121009404,PHLTH_CrudePrev,6.2,2019
13121009501,PHLTH_CrudePrev,7.4,2019
13121009502,PHLTH_CrudePrev,8.2,2019
13121009601,PHLTH_CrudePrev,5.2,2019
13121009602,PHLTH_CrudePrev,6.8,2019
13121009603,PHLTH_CrudePrev,6.2,2019
13121009700,PHLTH_CrudePrev,7.6,2019
13121009801,PHLTH_CrudePrev,8.2,2019
13121009802,PHLTH_CrudePrev,6.8,2019
13121009900,PHLTH_CrudePrev,6.3,2019
13121010001,PHLTH_CrudePrev,6.8,2019
13121010002,PHLTH_CrudePrev,6.3,2019
13121010114,PHLTH_CrudePrev,8.5,2019
13121010211,PHLTH_CrudePrev,8.4,2019
13121010303,PHLTH_CrudePrev,10.6,2019
13121011800,PHLTH_CrudePrev,10.6,2019
13121011900,PHLTH_CrudePrev,10.2,2019
13121012000,PHLTH_CrudePrev,16.4,2019
13121009802,PHLTH_CrudePrev,7.0,2019
13121010002,PHLTH_CrudePrev,6.9,2019
13121010114,PHLTH_CrudePrev,8.7,2019
13121010211,PHLTH_CrudePrev,6.9,2019
13089020100,SLEEP_CrudePrev,29.8,2019
13089020200,SLEEP_CrudePrev,30.8,2019
13089020300,SLEEP_CrudePrev,31.7,2019
13089020400,SLEEP_CrudePrev,30.9,2019
13089020500,SLEEP_CrudePrev,39.3,2019
13089020600,SLEEP_CrudePrev,40.9,2019
13089020700,SLEEP_CrudePrev,38.5,2019
13089020801,SLEEP_CrudePrev,36.7,2019
13089020802,SLEEP_CrudePrev,39.6,2019
13089020900,SLEEP_CrudePrev,38.1,2019
13089023700,SLEEP_CrudePrev,44.8,2019
13121000100,SLEEP_CrudePrev,29.9,2019
13121000200,SLEEP_CrudePrev,30.4,2019
13121000400,SLEEP_CrudePrev,29.7,2019
13121000500,SLEEP_CrudePrev,31.6,2019
13121000600,SLEEP_CrudePrev,36.6,2019
13121000700,SLEEP_CrudePrev,44.7,2019
13121001001,SLEEP_CrudePrev,34.8,2019
13121001002,SLEEP_CrudePrev,34.4,2019
13121001100,SLEEP_CrudePrev,32.6,2019
13121001201,SLEEP_CrudePrev,32.3,2019
13121001202,SLEEP_CrudePrev,32.3,2019
13121001300,SLEEP_CrudePrev,34.0,2019
13121001400,SLEEP_CrudePrev,31.6,2019
13121001500,SLEEP_CrudePrev,32.9,2019
13121001600,SLEEP_CrudePrev,32.9,2019
13121001700,SLEEP_CrudePrev,37.9,2019
13121001800,SLEEP_CrudePrev,39.1,2019
13121001900,SLEEP_CrudePrev,37.3,2019
13121002100,SLEEP_CrudePrev,44.6,2019
13121002300,SLEEP_CrudePrev,47.6,2019
13121002400,SLEEP_CrudePrev,45.5,2019
13121002500,SLEEP_CrudePrev,45.7,2019
13121002600,SLEEP_CrudePrev,48.2,2019
13121002800,SLEEP_CrudePrev,38.7,2019
13121002900,SLEEP_CrudePrev,36.3,2019
13121003000,SLEEP_CrudePrev,31.2,2019
13121003100,SLEEP_CrudePrev,37.6,2019
13121003200,SLEEP_CrudePrev,33.8,2019
13121003500,SLEEP_CrudePrev,44.6,2019
13121003600,SLEEP_CrudePrev,42.2,2019
13121003800,SLEEP_CrudePrev,41.6,2019
13121003900,SLEEP_CrudePrev,46.4,2019
13121004000,SLEEP_CrudePrev,44.1,2019
13121004100,SLEEP_CrudePrev,46.7,2019
13121004200,SLEEP_CrudePrev,43.7,2019
13121004300,SLEEP_CrudePrev,42.8,2019
13121004400,SLEEP_CrudePrev,46.8,2019
13121004800,SLEEP_CrudePrev,43.1,2019
13121004900,SLEEP_CrudePrev,37.1,2019
13121005000,SLEEP_CrudePrev,33.7,2019
13121005200,SLEEP_CrudePrev,34.8,2019
13121005300,SLEEP_CrudePrev,34.2,2019
13121005501,SLEEP_CrudePrev,45.2,2019
13121005502,SLEEP_CrudePrev,46.9,2019
13121005700,SLEEP_CrudePrev,47.2,2019
13121005800,SLEEP_CrudePrev,45.2,2019
13121006000,SLEEP_CrudePrev,46.0,2019
13121006100,SLEEP_CrudePrev,46.3,2019
13121006200,SLEEP_CrudePrev,46.5,2019
13121006300,SLEEP_CrudePrev,48.0,2019
13121006400,SLEEP_CrudePrev,44.2,2019
13121006500,SLEEP_CrudePrev,44.7,2019
13121006601,SLEEP_CrudePrev,44.7,2019
13121006602,SLEEP_CrudePrev,50.1,2019
13121006700,SLEEP_CrudePrev,45.3,2019
13121006801,SLEEP_CrudePrev,45.4,2019
13121006802,SLEEP_CrudePrev,51.4,2019
13121006900,SLEEP_CrudePrev,40.9,2019
13121007001,SLEEP_CrudePrev,47.6,2019
13121007002,SLEEP_CrudePrev,45.8,2019
13121007100,SLEEP_CrudePrev,46.5,2019
13121007200,SLEEP_CrudePrev,47.0,2019
13121007300,SLEEP_CrudePrev,48.5,2019
13121007400,SLEEP_CrudePrev,45.9,2019
13121007500,SLEEP_CrudePrev,46.2,2019
13121007602,SLEEP_CrudePrev,44.1,2019
13121007603,SLEEP_CrudePrev,47.8,2019
13121007604,SLEEP_CrudePrev,48.5,2019
13121007703,SLEEP_CrudePrev,43.5,2019
13121007704,SLEEP_CrudePrev,44.9,2019
13121007705,SLEEP_CrudePrev,44.2,2019
13121007706,SLEEP_CrudePrev,44.9,2019
13121007802,SLEEP_CrudePrev,43.5,2019
13121007805,SLEEP_CrudePrev,42.6,2019
13121007806,SLEEP_CrudePrev,46.1,2019
13121007807,SLEEP_CrudePrev,46.0,2019
13121007808,SLEEP_CrudePrev,48.7,2019
13121007900,SLEEP_CrudePrev,39.4,2019
13121008000,SLEEP_CrudePrev,44.2,2019
13121008101,SLEEP_CrudePrev,43.8,2019
13121008102,SLEEP_CrudePrev,46.9,2019
13121008201,SLEEP_CrudePrev,43.6,2019
13121008202,SLEEP_CrudePrev,45.1,2019
13121008301,SLEEP_CrudePrev,44.5,2019
13121008302,SLEEP_CrudePrev,43.1,2019
13121008400,SLEEP_CrudePrev,46.5,2019
13121008500,SLEEP_CrudePrev,45.0,2019
13121008601,SLEEP_CrudePrev,46.5,2019
13121008602,SLEEP_CrudePrev,44.4,2019
13121008700,SLEEP_CrudePrev,43.7,2019
13121008800,SLEEP_CrudePrev,33.7,2019
13121008902,SLEEP_CrudePrev,34.0,2019
13121008903,SLEEP_CrudePrev,35.9,2019
13121008904,SLEEP_CrudePrev,30.6,2019
13121009000,SLEEP_CrudePrev,29.6,2019
13121009101,SLEEP_CrudePrev,31.9,2019
13121009102,SLEEP_CrudePrev,33.7,2019
13121009200,SLEEP_CrudePrev,34.6,2019
13121009300,SLEEP_CrudePrev,29.9,2019
13121009402,SLEEP_CrudePrev,34.0,2019
13121009403,SLEEP_CrudePrev,35.3,2019
13121009404,SLEEP_CrudePrev,30.6,2019
13121009501,SLEEP_CrudePrev,26.7,2019
13121009502,SLEEP_CrudePrev,29.3,2019
13121009601,SLEEP_CrudePrev,30.2,2019
13121009602,SLEEP_CrudePrev,29.3,2019
13121009603,SLEEP_CrudePrev,31.0,2019
13121009700,SLEEP_CrudePrev,28.2,2019
13121009801,SLEEP_CrudePrev,27.2,2019
13121009802,SLEEP_CrudePrev,28.0,2019
13121009900,SLEEP_CrudePrev,28.8,2019
13121010001,SLEEP_CrudePrev,29.8,2019
13121010002,SLEEP_CrudePrev,28.0,2019
13121010114,SLEEP_CrudePrev,34.6,2019
13121010211,SLEEP_CrudePrev,30.5,2019
13121010303,SLEEP_CrudePrev,40.3,2019
13121011800,SLEEP_CrudePrev,43.9,2019
13121011900,SLEEP_CrudePrev,41.0,2019
13121012000,SLEEP_CrudePrev,47.6,2019
13121009802,SLEEP_CrudePrev,28.0,2019
13121010002,SLEEP_CrudePrev,27.8,2019
13121010114,SLEEP_CrudePrev,33.3,2019
13121010211,SLEEP_CrudePrev,31.3,2019
13089020100,STROKE_CrudePrev,1.7,2019
13089020200,STROKE_CrudePrev,1.6,2019
13089020300,STROKE_CrudePrev,1.5,2019
13089020400,STROKE_CrudePrev,1.2,2019
13089020500,STROKE_CrudePrev,3.5,2019
13089020600,STROKE_CrudePrev,2.8,2019
13089020700,STROKE_CrudePrev,2.9,2019
13089020801,STROKE_CrudePrev,2.9,2019
13089020802,STROKE_CrudePrev,3.7,2019
13089020900,STROKE_CrudePrev,3.1,2019
